date,port_ret,port_value,drawdown,max_drawdown_to_date,vol_30,vol_60,vol_252,beta,var95_252,cvar95_252,var99_252,cvar99_252
2025-07-22,0.0029953756027437,200.74146573713423,0.0,-0.21459550288898221,0.062050998391314234,0.0738349493991218,0.1296810441297212,0.6134887852828371,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-23,0.0020988391280567,201.1627897800468,0.0,-0.21459550288898221,0.0621029699246625,0.07377797942288605,0.12946126247558357,0.6123180011614566,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-24,-0.0017917953163722,200.80234723549052,-0.0017917953163724132,-0.21459550288898221,0.06203617941309178,0.0739921057903246,0.12928069542055928,0.6120356004620996,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-25,0.0021296782830669,201.22999163358676,0.0,-0.21459550288898221,0.061823289771964426,0.07372677928655068,0.12929135721985932,0.6120809519258134,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-28,-0.0017024485622481,200.887407923649,-0.0017024485622479935,-0.21459550288898221,0.06178997350835865,0.07387398242737798,0.12816304294656827,0.6104932596265746,0.011297674435027456,0.018938633564694187,0.02502084085589477,0.0309872333031791
2025-07-29,0.0029188524151489,201.4737686194399,0.0,-0.21459550288898221,0.05537782915210641,0.07394601007013024,0.1281621785971107,0.6102963938159135,0.011297674435027456,0.018938633564694187,0.02502084085589477,0.0309872333031791
2025-07-30,-0.0034930724034447,200.77000615825736,-0.0034930724034446525,-0.21459550288898221,0.05665367146206797,0.07306083881271315,0.12782295159904478,0.6094713668287355,0.011297674435027456,0.018938633564694187,0.02502084085589477,0.0309872333031791
2025-07-31,-0.0036263250848521,200.04194884863975,-0.007106730472216993,-0.21459550288898221,0.05755686934923526,0.07354786885156028,0.127887629424137,0.6096205148130386,0.011297674435027456,0.018938633564694187,0.02502084085589477,0.0309872333031791
2025-08-01,-0.0071988844416003,198.60186997540583,-0.014254454382390369,-0.21459550288898221,0.06227688594092423,0.07518345311325748,0.12811401477659215,0.6088396604817594,0.011297674435027456,0.018938633564694187,0.02502084085589477,0.0309872333031791
2025-08-04,0.0106045704574071,200.7079574985329,-0.003801046290812904,-0.21459550288898221,0.06805668447418087,0.07764921173232021,0.12801210730223414,0.6085905981141141,0.011297674435027456,0.018938633564694187,0.02502084085589477,0.0309872333031791
2025-08-05,-0.0011377363044893,200.4796047686869,-0.004934458006942144,-0.21459550288898221,0.06595360862397708,0.07776408388300045,0.1275732516104005,0.6077169206112883,0.011297674435027456,0.018938633564694187,0.02502084085589477,0.0309872333031791
2025-08-06,0.0012840681525509,200.73703424440637,-0.0036567260347680763,-0.21459550288898221,0.06381955862444676,0.07776361062009828,0.127172622663667,0.6079278860758653,0.011297674435027456,0.018938633564694187,0.02502084085589477,0.0309872333031791
2025-08-07,-0.0002797780228011,200.6808724338625,-0.003935480985989281,-0.21459550288898221,0.06316365763406474,0.07211706072301838,0.1255949059404202,0.6066122829904919,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-08,0.0025368510580017,201.18996991741707,-0.0014086136570905516,-0.21459550288898221,0.06263274055666322,0.07207106546805735,0.12555476739719693,0.6065017030171376,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-11,-0.0027847026447134,200.62971567609824,-0.004189393731627522,-0.21459550288898221,0.06321217748261439,0.0718520090099155,0.12542442702229714,0.6062310423843033,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-12,0.0074962195758002,202.1336800782367,0.0,-0.21459550288898221,0.06459441252063906,0.07212688526722362,0.12479076724415102,0.6059848891695939,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-13,0.0051126594950488,203.1671207569578,0.0,-0.21459550288898221,0.06583356960997504,0.07248401134457977,0.12483625637817052,0.6060978285089295,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-14,-0.0031452908545857,202.52810107008844,-0.0031452908545855918,-0.21459550288898221,0.06638692665026347,0.07293023600465914,0.12488928802000472,0.6061704335524977,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-15,-0.0035650799684225,201.8060721939208,-0.006699157609587614,-0.21459550288898221,0.0667085623872277,0.07334603805131985,0.1245137951661638,0.6059361722929983,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-18,-0.0005369002155297,201.69772247026464,-0.007232461045953098,-0.21459550288898221,0.06353649271663836,0.06608011142160038,0.12451096214458461,0.6059536785481966,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-19,-0.0019612805898056,201.3021366421757,-0.009179556750292805,-0.21459550288898221,0.06379585090978056,0.06632935917882139,0.12418277165522741,0.6060007285616323,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-20,0.0002166403403345,201.34574680556793,-0.008964905072256779,-0.21459550288898221,0.06209954265435646,0.06616943653196555,0.12413807293024423,0.605747516775022,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-21,-0.0022221635159463,200.89832363292564,-0.011167147103227526,-0.21459550288898221,0.062365662540411294,0.06113829716384884,0.12401934760085367,0.6055806587978422,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-22,0.0133305705415015,203.57641290778372,0.0,-0.21459550288898221,0.07161582200029779,0.06558864250555704,0.12468309888699323,0.6070933830999066,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-25,-0.0030809652126812,202.94920106149243,-0.003080965212681086,-0.21459550288898221,0.07237715689522704,0.0658534829967504,0.12470857862503874,0.6070951341407421,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-26,0.0032888634262579,203.6166732662519,0.0,-0.21459550288898221,0.07029079764994474,0.0658898370360488,0.12452542829685094,0.6066880289567486,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-27,0.0027692895952638,204.1805468009503,0.0,-0.21459550288898221,0.06993771413518367,0.0658494250433999,0.1240585805996349,0.6054644473224752,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-28,0.0030234573272374,204.79787797125505,0.0,-0.21459550288898221,0.06933550873082477,0.06569554364228625,0.12406154593551057,0.6054813493153296,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
2025-08-29,-0.0028299193173272,204.2183165002365,-0.002829919317327456,-0.21459550288898221,0.0701078148556381,0.0660839657422829,0.12410461144210157,0.6053557915833264,0.010516216143613772,0.018283707815329123,0.02502084085589477,0.0309872333031791
